DIVISION   |   DATA   |   HOME TEAM   |   AWAY TEAM   |   HT GOALS   |   AT AWAY   |   FT RESULT
Div   Invalid date   HomeTeam   AwayTeam   FTHG   FTAG   FTR
E0   2004-11-28   Tottenham   Middlesbrough   2   0   H
E0   2004-12-04   Arsenal   Birmingham   3   0   H
E0   2004-12-04   Aston Villa   Liverpool   1   1   D
E0   2004-12-04   Blackburn   Tottenham   0   1   A
E0   2004-12-04   Chelsea   Newcastle   4   0   H
E0   2004-12-04   Everton   Bolton   3   2   H
E0   2004-12-04   Man United   Southampton   3   0   H
E0   2004-12-04   Norwich   Fulham   0   1   A
E0   2004-12-04   Portsmouth   West Brom   3   2   H
E0   2004-12-05   Crystal Palace   Charlton   0   1   A
E0   2004-12-06   Middlesbrough   Man City   3   2   H
E0   2004-12-11   Crystal Palace   Blackburn   0   0   D
E0   2004-12-11   Everton   Liverpool   1   0   H
E0   2004-12-11   Man City   Tottenham   0   1   A
E0   2004-12-11   Newcastle   Portsmouth   1   1   D
E0   2004-12-11   Norwich   Bolton   3   2   H
E0   2004-12-11   Southampton   Middlesbrough   2   2   D
E0   2004-12-11   West Brom   Charlton   0   1   A
E0   2004-12-12   Arsenal   Chelsea   2   2   D
E0   2004-12-12   Aston Villa   Birmingham   1   2   A
E0   2004-12-13   Fulham   Man United   1   1   D
E0   2004-12-14   Liverpool   Portsmouth   1   1   D
E0   2004-12-18   Birmingham   West Brom   4   0   H
E0   2004-12-18   Blackburn   Everton   0   0   D
E0   2004-12-18   Bolton   Man City   0   1   A
E0   2004-12-18   Chelsea   Norwich   4   0   H
E0   2004-12-18   Man United   Crystal Palace   5   2   H
E0   2004-12-18   Middlesbrough   Aston Villa   3   0   H
E0   2004-12-18   Tottenham   Southampton   5   1   H
E0   2004-12-19   Liverpool   Newcastle   3   1   H
E0   2004-12-19   Portsmouth   Arsenal   0   1   A
E0   2004-12-20   Charlton   Fulham   2   1   H
E0   2004-12-26   Arsenal   Fulham   2   0   H
E0   2004-12-26   Birmingham   Middlesbrough   2   0   H
E0   2004-12-26   Blackburn   Newcastle   2   2   D
E0   2004-12-26   Chelsea   Aston Villa   1   0   H
E0   2004-12-26   Crystal Palace   Portsmouth   0   1   A
E0   2004-12-26   Everton   Man City   2   1   H
E0   2004-12-26   Man United   Bolton   2   0   H
E0   2004-12-26   Norwich   Tottenham   0   2   A
E0   2004-12-26   Southampton   Charlton   0   0   D
E0   2004-12-26   West Brom   Liverpool   0   5   A
E0   2004-12-28   Aston Villa   Man United   0   1   A
E0   2004-12-28   Bolton   Blackburn   0   1   A
E0   2004-12-28   Charlton   Everton   2   0   H
E0   2004-12-28   Fulham   Birmingham   2   3   A
E0   2004-12-28   Liverpool   Southampton   1   0   H
E0   2004-12-28   Man City   West Brom   1   1   D
E0   2004-12-28   Middlesbrough   Norwich   2   0   H
E0   2004-12-28   Portsmouth   Chelsea   0   2   A
E0   2004-12-28   Tottenham   Crystal Palace   1   1   D
E0   2004-12-29   Newcastle   Arsenal   0   1   A
E0   2005-01-01   Aston Villa   Blackburn   1   0   H
E0   2005-01-01   Bolton   West Brom   1   1   D
E0   2005-01-01   Charlton   Arsenal   1   3   A
E0   2005-01-01   Fulham   Crystal Palace   3   1   H
E0   2005-01-01   Liverpool   Chelsea   0   1   A
E0   2005-01-01   Man City   Southampton   2   1   H
E0   2005-01-01   Middlesbrough   Man United   0   2   A
E0   2005-01-01   Newcastle   Birmingham   2   1   H
E0   2005-01-01   Portsmouth   Norwich   1   1   D
E0   2005-01-01   Tottenham   Everton   5   2   H
E0   2005-01-03   Blackburn   Charlton   1   0   H
E0   2005-01-03   Crystal Palace   Aston Villa   2   0   H
E0   2005-01-03   Norwich   Liverpool   1   2   A
E0   2005-01-03   West Brom   Newcastle   0   0   D
E0   2005-01-04   Arsenal   Man City   1   1   D
E0   2005-01-04   Birmingham   Bolton   1   2   A
E0   2005-01-04   Chelsea   Middlesbrough   2   0   H
E0   2005-01-04   Everton   Portsmouth   2   1   H
E0   2005-01-04   Man United   Tottenham   0   0   D
E0   2005-01-05   Southampton   Fulham   3   3   D
E0   2005-01-15   Aston Villa   Norwich   3   0   H
E0   2005-01-15   Bolton   Arsenal   1   0   H
E0   2005-01-15   Charlton   Birmingham   3   1   H
E0   2005-01-15   Liverpool   Man United   0   1   A
E0   2005-01-15   Man City   Crystal Palace   3   1   H
E0   2005-01-15   Newcastle   Southampton   2   1   H
E0   2005-01-15   Portsmouth   Blackburn   0   1   A
E0   2005-01-15   Tottenham   Chelsea   0   2   A
E0   2005-01-16   Fulham   West Brom   1   0   H
E0   2005-01-16   Middlesbrough   Everton   1   1   D
E0   2005-01-22   Birmingham   Fulham   1   2   A
E0   2005-01-22   Chelsea   Portsmouth   3   0   H
E0   2005-01-22   Crystal Palace   Tottenham   3   0   H
E0   2005-01-22   Everton   Charlton   0   1   A
E0   2005-01-22   Man United   Aston Villa   3   1   H
E0   2005-01-22   Norwich   Middlesbrough   4   4   D
E0   2005-01-22   Southampton   Liverpool   2   0   H
E0   2007-04-21   Liverpool   Wigan   2   0   H
E0   2007-04-21   Man United   Middlesbrough   1   1   D
E0   2007-04-21   Tottenham   Arsenal   2   2   D
E0   2007-04-21   Watford   Man City   1   1   D
E0   2007-04-21   West Ham   Everton   1   0   H
E0   2007-04-22   Aston Villa   Portsmouth   0   0   D
E0   2007-04-22   Newcastle   Chelsea   0   0   D
E0   2007-04-28   Blackburn   Charlton   4   1   H
E0   2007-04-28   Chelsea   Bolton   2   2   D
E0   2007-04-28   Everton   Man United   2   4   A
E0   2007-04-28   Man City   Aston Villa   0   2   A
E0   2007-04-28   Middlesbrough   Tottenham   2   3   A
E0   2007-04-28   Portsmouth   Liverpool   2   1   H
E0   2007-04-28   Sheffield United   Watford   1   0   H
E0   2007-04-28   Wigan   West Ham   0   3   A
E0   2007-04-29   Arsenal   Fulham   3   1   H
E0   2007-04-30   Reading   Newcastle   1   0   H
E0   2007-05-05   Aston Villa   Sheffield United   3   0   H
E0   2007-05-05   Everton   Portsmouth   3   0   H
E0   2007-05-05   Fulham   Liverpool   1   0   H
E0   2007-05-05   Man City   Man United   0   1   A
E0   2007-05-05   Newcastle   Blackburn   0   2   A
E0   2007-05-05   Reading   Watford   0   2   A
E0   2007-05-05   West Ham   Bolton   3   1   H
E0   2007-05-05   Wigan   Middlesbrough   0   1   A
E0   2007-05-06   Arsenal   Chelsea   1   1   D
E0   2007-05-07   Charlton   Tottenham   0   2   A
E0   2007-05-09   Chelsea   Man United   0   0   D
E0   2007-05-10   Tottenham   Blackburn   1   1   D
E0   2007-05-13   Blackburn   Reading   3   3   D
E0   2007-05-13   Bolton   Aston Villa   2   2   D
E0   2007-05-13   Chelsea   Everton   1   1   D
E0   2007-05-13   Liverpool   Charlton   2   2   D
E0   2007-05-13   Man United   West Ham   0   1   A
E0   2007-05-13   Middlesbrough   Fulham   3   1   H
E0   2007-05-13   Portsmouth   Arsenal   0   0   D
E0   2007-05-13   Sheffield United   Wigan   1   2   A
E0   2007-05-13   Tottenham   Man City   2   1   H
E0   2007-05-13   Watford   Newcastle   1   1   D
E0   2006-04-17   Chelsea   Everton   3   0   H
E0   2006-04-17   Middlesbrough   West Ham   2   0   H
E0   2006-04-17   Sunderland   Newcastle   1   4   A
E0   2006-04-17   Tottenham   Man United   1   2   A
E0   2006-04-17   West Brom   Bolton   0   0   D
E0   2006-04-18   Wigan   Aston Villa   3   2   H
E0   2006-04-19   Birmingham   Blackburn   2   1   H
E0   2006-04-22   Arsenal   Tottenham   1   1   D
E0   2006-04-22   Bolton   Charlton   4   1   H
E0   2006-04-22   Everton   Birmingham   0   0   D
E0   2006-04-22   Newcastle   West Brom   3   0   H
E0   2006-04-22   Portsmouth   Sunderland   2   1   H
E0   2006-04-24   Fulham   Wigan   1   0   H
E0   2006-04-25   Aston Villa   Man City   0   1   A
E0   2006-04-26   West Ham   Liverpool   1   2   A
E0   2006-04-29   Birmingham   Newcastle   0   0   D
E0   2006-04-29   Charlton   Blackburn   0   2   A
E0   2006-04-29   Chelsea   Man United   3   0   H
E0   2006-04-29   Liverpool   Aston Villa   3   1   H
E0   2006-04-29   Man City   Fulham   1   2   A
E0   2006-04-29   Middlesbrough   Everton   0   1   A
E0   2006-04-29   Wigan   Portsmouth   1   2   A
E0   2006-04-30   Tottenham   Bolton   1   0   H
E0   2006-05-01   Man United   Middlesbrough   0   0   D
E0   2006-05-01   Sunderland   Arsenal   0   3   A
E0   2006-05-01   West Brom   West Ham   0   1   A
E0   2006-05-02   Blackburn   Chelsea   1   0   H
E0   2006-05-03   Bolton   Middlesbrough   1   1   D
E0   2006-05-04   Man City   Arsenal   1   3   A
E0   2006-05-04   Sunderland   Fulham   2   1   H
E0   2006-05-07   Arsenal   Wigan   4   2   H
E0   2006-05-07   Aston Villa   Sunderland   2   1   H
E0   2006-05-07   Blackburn   Man City   2   0   H
E0   2006-05-07   Bolton   Birmingham   1   0   H
E0   2006-05-07   Everton   West Brom   2   2   D
E0   2006-05-07   Fulham   Middlesbrough   1   0   H
E0   2006-05-07   Man United   Charlton   4   0   H
E0   2006-05-07   Newcastle   Chelsea   1   0   H
E0   2006-05-07   Portsmouth   Liverpool   1   3   A
E0   2006-05-07   West Ham   Tottenham   2   1   H
E0   2005-01-22   West Brom   Man City   2   0   H
E0   2005-01-23   Arsenal   Newcastle   1   0   H
E0   2005-01-24   Blackburn   Bolton   0   1   A
E0   2005-02-01   Arsenal   Man United   2   4   A
E0   2005-02-01   Bolton   Tottenham   3   1   H
E0   2005-02-01   Charlton   Liverpool   1   2   A
E0   2005-02-01   Portsmouth   Middlesbrough   2   1   H
E0   2005-02-01   West Brom   Crystal Palace   2   2   D
E0   2005-02-02   Birmingham   Southampton   2   1   H
E0   2005-02-02   Blackburn   Chelsea   0   1   A
E0   2005-02-02   Everton   Norwich   1   0   H
E0   2005-02-02   Fulham   Aston Villa   1   1   D
E0   2005-02-02   Man City   Newcastle   1   1   D
E0   2005-02-05   Aston Villa   Arsenal   1   3   A
E0   2005-02-05   Crystal Palace   Bolton   0   1   A
E0   2005-02-05   Liverpool   Fulham   3   1   H
E0   2005-02-05   Man United   Birmingham   2   0   H
E0   2005-02-05   Middlesbrough   Blackburn   1   0   H
E0   2005-02-05   Newcastle   Charlton   1   1   D
E0   2005-02-05   Norwich   West Brom   3   2   H
E0   2005-02-05   Tottenham   Portsmouth   3   1   H
E0   2005-02-06   Chelsea   Man City   0   0   D
E0   2005-02-06   Southampton   Everton   2   2   D
E0   2005-02-12   Birmingham   Liverpool   2   0   H
E0   2005-02-12   Blackburn   Norwich   3   0   H
E0   2005-02-12   Bolton   Middlesbrough   0   0   D
E0   2005-02-12   Everton   Chelsea   0   1   A
E0   2005-02-12   Portsmouth   Aston Villa   1   2   A
E0   2005-02-13   Man City   Man United   0   2   A
E0   2005-02-14   Arsenal   Crystal Palace   5   1   H
E0   2005-02-22   West Brom   Southampton   0   0   D
E0   2005-02-26   Aston Villa   Everton   1   3   A
E0   2005-02-26   Crystal Palace   Birmingham   2   0   H
E0   2005-02-26   Man United   Portsmouth   2   1   H
E0   2005-02-26   Southampton   Arsenal   1   1   D
E0   2005-02-26   Tottenham   Fulham   2   0   H
E0   2005-02-27   Middlesbrough   Charlton   2   2   D
E0   2005-02-27   Newcastle   Bolton   2   1   H
E0   2005-02-28   Norwich   Man City   2   3   A
E0   2005-03-05   Arsenal   Portsmouth   3   0   H
E0   2005-03-05   Aston Villa   Middlesbrough   2   0   H
E0   2005-03-05   Crystal Palace   Man United   0   0   D
E0   2005-03-05   Fulham   Charlton   0   0   D
E0   2005-03-05   Newcastle   Liverpool   1   0   H
E0   2005-03-05   Norwich   Chelsea   1   3   A
E0   2005-03-05   Southampton   Tottenham   1   0   H
E0   2005-03-06   Everton   Blackburn   0   1   A
E0   2005-03-06   West Brom   Birmingham   2   0   H
E0   2005-03-07   Man City   Bolton   0   1   A
E0   2005-03-15   Chelsea   West Brom   1   0   H
E0   2005-03-16   Charlton   Tottenham   2   0   H
E0   2005-03-16   Liverpool   Blackburn   0   0   D
E0   2005-03-19   Blackburn   Arsenal   0   1   A
E0   2005-03-19   Bolton   Norwich   1   0   H
E0   2005-03-19   Charlton   West Brom   1   4   A
E0   2005-03-19   Chelsea   Crystal Palace   4   1   H
E0   2005-03-19   Man United   Fulham   1   0   H
E0   2005-03-19   Portsmouth   Newcastle   1   1   D
E0   2005-03-19   Tottenham   Man City   2   1   H
E0   2005-03-20   Birmingham   Aston Villa   2   0   H
E0   2005-03-20   Liverpool   Everton   2   1   H
E0   2005-03-20   Middlesbrough   Southampton   1   3   A
E0   2005-04-02   Arsenal   Norwich   4   1   H
E0   2005-04-02   Birmingham   Tottenham   1   1   D
E0   2005-04-02   Charlton   Man City   2   2   D
E0   2005-04-02   Crystal Palace   Middlesbrough   0   1   A
E0   2005-04-02   Liverpool   Bolton   1   0   H
E0   2005-04-02   Man United   Blackburn   0   0   D
E0   2005-04-02   Newcastle   Aston Villa   0   3   A
E0   2005-04-02   Southampton   Chelsea   1   3   A
E0   2005-04-03   Fulham   Portsmouth   3   1   H
E0   2005-04-03   West Brom   Everton   1   0   H
E0   2005-04-09   Blackburn   Southampton   3   0   H
E0   2005-04-09   Bolton   Fulham   3   1   H
E0   2005-04-09   Chelsea   Birmingham   1   1   D
E0   2005-04-09   Man City   Liverpool   1   0   H
E0   2005-04-09   Middlesbrough   Arsenal   0   1   A
E0   2005-04-09   Norwich   Man United   2   0   H
E0   2005-04-09   Portsmouth   Charlton   4   2   H
E0   2005-04-10   Aston Villa   West Brom   1   1   D
E0   2005-04-10   Everton   Crystal Palace   4   0   H
E0   2005-04-10   Tottenham   Newcastle   1   0   H
E0   2005-04-16   Birmingham   Portsmouth   0   0   D
E0   2005-04-16   Charlton   Bolton   1   2   A
E0   2005-04-16   Crystal Palace   Norwich   3   3   D
E0   2005-04-16   Fulham   Man City   1   1   D
E0   2005-04-16   Liverpool   Tottenham   2   2   D
E0   2005-04-16   Southampton   Aston Villa   2   3   A
E0   2005-04-19   Bolton   Southampton   1   1   D
E0   2005-04-19   Middlesbrough   Fulham   1   1   D
E0   2005-04-20   Aston Villa   Charlton   0   0   D
E0   2005-04-20   Blackburn   Crystal Palace   1   0   H
E0   2005-04-20   Chelsea   Arsenal   0   0   D
E0   2005-04-20   Everton   Man United   1   0   H
E0   2005-04-20   Man City   Birmingham   3   0   H
E0   2005-04-20   Norwich   Newcastle   2   1   H
E0   2005-04-20   Portsmouth   Liverpool   1   2   A
E0   2005-04-20   Tottenham   West Brom   1   1   D
E0   2005-04-23   Aston Villa   Bolton   1   1   D
E0   2005-04-23   Blackburn   Man City   0   0   D
E0   2005-04-23   Chelsea   Fulham   3   1   H
E0   2005-04-23   Crystal Palace   Liverpool   1   0   H
E0   2005-04-23   Everton   Birmingham   1   1   D
E0   2005-04-23   Middlesbrough   West Brom   4   0   H
E0   2005-04-23   Norwich   Charlton   1   0   H
E0   2005-04-24   Man United   Newcastle   2   1   H
E0   2005-04-24   Portsmouth   Southampton   4   1   H
E0   2005-04-25   Arsenal   Tottenham   1   0   H
E0   2005-04-26   West Brom   Blackburn   1   1   D
E0   2005-04-27   Newcastle   Middlesbrough   0   0   D
E0   2005-04-30   Birmingham   Blackburn   2   1   H
E0   2005-04-30   Bolton   Chelsea   0   2   A
E0   2005-04-30   Fulham   Everton   2   0   H
E0   2005-04-30   Liverpool   Middlesbrough   1   1   D
E0   2005-04-30   Man City   Portsmouth   2   0   H
E0   2005-04-30   Newcastle   Crystal Palace   0   0   D
E0   2005-04-30   Southampton   Norwich   4   3   H
E0   2005-05-01   Charlton   Man United   0   4   A
E0   2005-05-01   Tottenham   Aston Villa   5   1   H
E0   2005-05-02   West Brom   Arsenal   0   2   A
E0   2005-05-04   Fulham   Newcastle   1   3   A
E0   2005-05-07   Aston Villa   Man City   1   2   A
E0   2005-05-07   Blackburn   Fulham   1   3   A
E0   2005-05-07   Chelsea   Charlton   1   0   H
E0   2005-05-07   Crystal Palace   Southampton   2   2   D
E0   2005-05-07   Everton   Newcastle   2   0   H
E0   2005-05-07   Man United   West Brom   1   1   D
E0   2005-05-07   Middlesbrough   Tottenham   1   0   H
E0   2005-05-07   Norwich   Birmingham   1   0   H
E0   2005-05-07   Portsmouth   Bolton   1   1   D
E0   2005-05-08   Arsenal   Liverpool   3   1   H
E0   2005-05-10   Man United   Chelsea   1   3   A
E0   2005-05-11   Arsenal   Everton   7   0   H
E0   2005-05-15   Birmingham   Arsenal   2   1   H
E0   2005-05-15   Bolton   Everton   3   2   H
E0   2005-05-15   Charlton   Crystal Palace   2   2   D
E0   2005-05-15   Fulham   Norwich   6   0   H
E0   2005-05-15   Liverpool   Aston Villa   2   1   H
E0   2005-05-15   Man City   Middlesbrough   1   1   D
E0   2005-05-15   Newcastle   Chelsea   1   1   D
E0   2005-05-15   Southampton   Man United   1   2   A
E0   2005-05-15   Tottenham   Blackburn   0   0   D
E0   2005-05-15   West Brom   Portsmouth   2   0   H
E0   2008-02-02   Wigan   West Ham   1   0   H
E0   2008-02-03   Fulham   Aston Villa   2   1   H
E0   2008-02-03   Newcastle   Middlesbrough   1   1   D
E0   2008-02-09   Aston Villa   Newcastle   4   1   H
E0   2008-02-09   Bolton   Portsmouth   0   1   A
E0   2008-02-09   Derby   Tottenham   0   3   A
E0   2008-02-09   Everton   Reading   1   0   H
E0   2008-02-09   Middlesbrough   Fulham   1   0   H
E0   2008-02-09   Sunderland   Wigan   2   0   H
E0   2008-02-09   West Ham   Birmingham   1   1   D
E0   2008-02-10   Chelsea   Liverpool   0   0   D
E0   2008-02-10   Man United   Man City   1   2   A
E0   2008-02-11   Arsenal   Blackburn   2   0   H
E0   2008-02-23   Birmingham   Arsenal   2   2   D
E0   2008-02-23   Fulham   West Ham   0   1   A
E0   2008-02-23   Liverpool   Middlesbrough   3   2   H
E0   2008-02-23   Newcastle   Man United   1   5   A
E0   2008-02-23   Portsmouth   Sunderland   1   0   H
E0   2008-02-23   Wigan   Derby   2   0   H
E0   2008-02-24   Blackburn   Bolton   4   1   H
E0   2008-02-24   Reading   Aston Villa   1   2   A
E0   2008-02-25   Man City   Everton   0   2   A
E0   2008-03-01   Arsenal   Aston Villa   1   1   D
E0   2008-03-01   Birmingham   Tottenham   4   1   H
E0   2008-03-01   Derby   Sunderland   0   0   D
E0   2008-03-01   Fulham   Man United   0   3   A
E0   2008-03-01   Man City   Wigan   0   0   D
E0   2008-03-01   Middlesbrough   Reading   0   1   A
E0   2008-03-01   Newcastle   Blackburn   0   1   A
E0   2008-03-01   West Ham   Chelsea   0   4   A
E0   2008-03-02   Bolton   Liverpool   1   3   A
E0   2008-03-02   Everton   Portsmouth   3   1   H
E0   2008-03-05   Liverpool   West Ham   4   0   H
E0   2008-03-08   Blackburn   Fulham   1   1   D
E0   2008-03-08   Liverpool   Newcastle   3   0   H
E0   2008-03-08   Reading   Man City   2   0   H
E0   2008-03-09   Sunderland   Everton   0   1   A
E0   2008-03-09   Tottenham   West Ham   4   0   H
E0   2008-03-09   Wigan   Arsenal   0   0   D
E0   2008-03-12   Aston Villa   Middlesbrough   1   1   D
E0   2008-03-12   Chelsea   Derby   6   1   H
E0   2008-03-12   Portsmouth   Birmingham   4   2   H
E0   2008-03-15   Arsenal   Middlesbrough   1   1   D
E0   2008-03-15   Derby   Man United   0   1   A
E0   2008-03-15   Liverpool   Reading   2   1   H
E0   2008-03-15   Portsmouth   Aston Villa   2   0   H
E0   2008-03-15   Sunderland   Chelsea   0   1   A
E0   2008-03-15   West Ham   Blackburn   2   1   H
E0   2008-03-16   Fulham   Everton   1   0   H
E0   2008-03-16   Man City   Tottenham   2   1   H
E0   2008-03-16   Wigan   Bolton   1   0   H
E0   2008-03-17   Birmingham   Newcastle   1   1   D
E0   2008-03-19   Man United   Bolton   2   0   H
